# BEAST v1.10.4
# Generated Tue Mar 22 15:29:18 PDT 2022 [seed=1647988158365]
# -save_every 100000 -save_state saved_state -beagle_SSE -beagle_thread_count 3 -beagle_scaling dynamic infile.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	tmrca(untitled0)	yule.birthRate	ycf1and2.gtr.rates.rateAC	ycf1and2.gtr.rates.rateAG	ycf1and2.gtr.rates.rateAT	ycf1and2.gtr.rates.rateCG	ycf1and2.gtr.rates.rateCT	ycf1and2.gtr.rates.rateGT	ycf1and2.frequencies1	ycf1and2.frequencies2	ycf1and2.frequencies3	ycf1and2.frequencies4	ycf1and2.alpha	ccsA-ndhD.gtr.rates.rateAC	ccsA-ndhD.gtr.rates.rateAG	ccsA-ndhD.gtr.rates.rateAT	ccsA-ndhD.gtr.rates.rateCG	ccsA-ndhD.gtr.rates.rateCT	ccsA-ndhD.gtr.rates.rateGT	ccsA-ndhD.frequencies1	ccsA-ndhD.frequencies2	ccsA-ndhD.frequencies3	ccsA-ndhD.frequencies4	ccsA-ndhD.alpha	ycf1and2.nu	ccsA-ndhD.nu	ycf1and2.mu	ccsA-ndhD.mu	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	speciation
3977000	-10895.243213001253	-276.10964709363134	-10619.133565907621	54.35627918205676	499.47938196412383	41.685935666004056	0.054668965178233796	0.9739194536948256	1.7434047687426137	0.13292358839739926	0.5244225664736036	1.6181495656273257	1.0071800570642335	0.2948608538845861	0.14226230813413054	0.14189605645133166	0.42098078152995055	0.41540767264610057	1.4721554881985766	1.7336588247789522	0.27284062360042666	0.2528804431242856	1.225982603818929	1.0424820164788307	0.3398771199224684	0.1444669587292268	0.18412030309168437	0.3315356182566208	0.11530196652581799	0.7275555944822608	0.2724444055177403	1.103231275525227	0.8000762470825802	7.200848420915489E-4	5.037650331135566E-4	5.602762671889458E-4	0.6493179723492746	-0.11856470604032791	-10619.133565907621	-176.11750423849838	-94.15458011947544
3978000	-10909.884596559421	-289.40544401157365	-10620.479152547847	86.54005871936116	729.4574096359609	60.854436268120644	0.04171574087331423	1.048430114618212	1.6603596276122767	0.08930661823370684	0.5300043044358911	1.6181495656273257	1.053749769472589	0.2948608538845861	0.14715306659716745	0.13700529798829475	0.42098078152995055	0.41540767264610057	1.4721554881985766	1.7336588247789522	0.27284062360042666	0.2528804431242856	1.225982603818929	1.0424820164788307	0.3398771199224684	0.16950474701070356	0.1590825148102076	0.3315356182566208	0.15073236532530224	0.6942737210330968	0.3057262789669044	1.0527641992280279	0.8978137519305213	4.957165257288541E-4	3.080378900208602E-4	4.140353770926662E-4	0.6098328290904543	-0.13712724527893375	-10620.479152547847	-176.11750423849838	-103.49802135434335
3979000	-10901.937844078724	-279.96301447884747	-10621.974829599876	62.0304745926308	579.7511141902746	50.077505973992544	0.051269719896285086	1.048430114618212	1.6603596276122767	0.08930661823370684	0.44201514936649183	1.706138720696725	1.053749769472589	0.2948608538845861	0.14715306659716745	0.13700529798829475	0.42098078152995055	0.41540767264610057	1.624026976584013	1.5817873363935155	0.27284062360042666	0.2528804431242856	1.225982603818929	1.0424820164788307	0.3837124572278413	0.12566940970533064	0.1590825148102076	0.3315356182566208	0.22545196659700012	0.7306246200445448	0.26937537995545646	1.1078850023488211	0.7910635663141631	5.374201280751753E-4	2.8359392696046526E-4	4.7846077678738766E-4	0.4847940267559102	-0.04922022644285613	-10621.974829599876	-176.11750423849838	-98.04874123377333
3980000	-10904.268611926507	-282.1552331845181	-10622.11337874199	63.28894604721377	612.5872651608167	54.65913674654754	0.03744493435060886	1.048430114618212	1.6603596276122767	0.08930661823370684	0.5194389511351042	1.706138720696725	0.9763259677039767	0.2948608538845861	0.14715306659716745	0.13700529798829475	0.42098078152995055	0.5149450893204799	1.2663591611897764	1.5817873363935155	0.27284062360042666	0.2528804431242856	1.5836504192131655	1.0424820164788307	0.38412139411578916	0.12566940970533064	0.1590825148102076	0.33112668136867296	0.31555906392891125	0.6864351445012301	0.313564855498771	1.0408781483871883	0.9208329762826141	5.067519314229833E-4	2.1100007230599936E-4	4.773021036422116E-4	0.42569663761466375	-0.07676856060049941	-10622.11337874199	-176.11750423849838	-98.49061830556167
3981000	-10902.955090921216	-280.52464771103286	-10622.430443210184	67.1165811724312	582.1188771302657	48.77805129833759	0.030694049948965883	1.048430114618212	1.6603596276122767	0.08930661823370684	0.5194389511351042	1.706138720696725	0.9763259677039767	0.2797769239415029	0.1431248681223009	0.146169281649259	0.4309289262869361	0.4664204816064425	1.4073149067032076	1.4408315908800844	0.27284062360042666	0.2528804431242856	1.5836504192131655	1.0424820164788307	0.3794621622062058	0.1302319966978072	0.1488516948163	0.34145414627968734	0.31555906392891125	0.7415315642463304	0.2584684357536707	1.1244237824160421	0.7590335931990217	5.806658069039724E-4	2.839468562157981E-4	5.190885865265503E-4	0.4866067753083126	-0.1045521467297352	-10622.430443210184	-176.11750423849838	-97.9923743768108
3982000	-10895.823001051045	-276.37159411977325	-10619.451406931272	57.28899325346511	490.81998929827364	41.99835685604685	0.05910156351141402	1.048430114618212	1.6603596276122767	0.17239787405951518	0.5194389511351042	1.706138720696725	0.8932347118781684	0.28850260318142656	0.13974542627399306	0.146169281649259	0.42558268889532025	0.4664204816064425	1.5435521053360086	1.4808866591276324	0.27284062360042666	0.2528804431242856	1.4474132205803645	1.0024269482312826	0.3794621622062058	0.13729548452502868	0.1488516948163	0.33439065845246585	0.31555906392891125	0.7131861684835538	0.2868138315164471	1.0814421500022489	0.8422743476599386	6.838017347700916E-4	3.243232074540079E-4	6.36330790924793E-4	0.516286113343974	0.06617538890116155	-10619.451406931272	-176.11750423849838	-94.06368046020481
3983000	-10895.740000604274	-277.95637943506847	-10617.783621169205	60.54575903285219	541.9257772868785	43.30058958505889	0.04027282678677599	1.048430114618212	1.7955293161076784	0.17239787405951518	0.5194389511351042	1.6519744393723845	0.8122293047071071	0.2825120126280572	0.14573601682736242	0.1438244908921965	0.4279274796523827	0.4664204816064425	1.484134125381725	1.4185754542995024	0.27284062360042666	0.44893161682974686	1.3730912316573167	1.0024269482312826	0.3794621622062058	0.13729548452502868	0.1488516948163	0.33439065845246585	0.297661302306454	0.7326633663862736	0.2673366336137272	1.110976461948769	0.7850764640327113	5.853958147253611E-4	2.9197496336215255E-4	4.968708446998883E-4	0.5546804310887822	-0.0729371762747319	-10617.783621169205	-176.11750423849838	-95.70268410686741
3984000	-10901.465745119589	-276.46527209848	-10625.00047302111	50.84564253622612	487.1867856546377	38.988859583543956	0.04407480523679752	1.05350770790461	1.6376404511518359	0.20812934289021534	0.5728948577155423	1.7155983356306908	0.8122293047071071	0.27224535279630807	0.14942639943621944	0.1401341082833395	0.43819413948413183	0.4664204816064425	1.484134125381725	1.4185754542995024	0.27284062360042666	0.5734951934049861	1.2485276550820774	1.0024269482312826	0.3794621622062058	0.13729548452502868	0.1488516948163	0.33439065845246585	0.2949001080647485	0.712642386344772	0.28735761365522894	1.0806175841998198	0.8438712502353477	7.118918903908379E-4	4.0090113006493295E-4	5.947825632250617E-4	0.581131727670798	-0.13809632284558904	-10625.00047302111	-176.11750423849838	-93.27560299274931
3985000	-10922.837537901829	-288.3685987706197	-10634.46893913121	62.518486700166186	644.7706487587384	53.50881580153599	0.01722902475070479	0.8082856753235975	1.6256957264595802	0.20812934289021534	0.5728948577155423	1.7155983356306908	1.0693960619803753	0.2715382533606169	0.14942639943621944	0.1401341082833395	0.438901238919823	0.33344487805452716	1.484134125381725	1.4185754542995024	0.27284062360042666	0.5734951934049861	1.2485276550820774	1.0024269482312826	0.3794621622062058	0.1483895005683069	0.13775767877302178	0.33439065845246585	0.2949001080647485	0.7442332538922938	0.25576674610770705	1.1285204982365158	0.7510996526630922	5.952072685587458E-4	4.3366019089572684E-4	4.3675718507093467E-4	0.7559636547870034	-0.05776019914637015	-10634.46893913121	-176.11750423849838	-104.5154455987852
3986000	-10906.594703610075	-280.1324503873742	-10626.4622532227	71.08365904885453	575.1770493418943	41.077979773202344	0.0437611509153471	0.8082856753235975	1.6256957264595802	0.20812934289021534	0.5728948577155423	1.7155983356306908	1.0693960619803753	0.2715382533606169	0.14942639943621944	0.1401341082833395	0.438901238919823	0.5380089519511249	1.484134125381725	1.4490001833502926	0.27284062360042666	0.6133332007962855	1.1782649186399878	1.0024269482312826	0.3460729793952682	0.14576542379988267	0.1711468615839594	0.3370147352208901	0.41328110929537426	0.7273925574533603	0.2726074425466406	1.1029840537998827	0.8005550311999129	6.645128602716278E-4	3.795198387664218E-4	5.073440820530364E-4	0.6702920622933924	0.06870891443142298	-10626.4622532227	-176.11750423849838	-97.13761253284936
3987000	-10905.548289477892	-280.1300879368938	-10625.418201540999	65.38077695743434	601.7013373139134	44.099714649458406	0.03979205376313848	0.9580591716373201	1.6256957264595802	0.20812934289021534	0.42312136140181966	1.7155983356306908	1.0693960619803753	0.29237057187021687	0.13115753772398484	0.141057315361403	0.4354145750443942	0.5405808117985008	1.484134125381725	1.4667598777154494	0.27284062360042666	0.6133332007962855	1.1782649186399878	0.9846672538661259	0.3638669492128888	0.14576542379988267	0.15335289176633882	0.3370147352208901	0.14016125633726131	0.7241841331099153	0.27581586689008564	1.09811894918425	0.8099770786186283	6.036234248205844E-4	3.419113574689142E-4	4.4574192147325527E-4	0.6806327897069854	0.14548297949465674	-10625.418201540999	-176.11750423849838	-98.09695690255688
3988000	-10905.223529529116	-279.41080154285515	-10625.81272798626	68.98783765515624	576.2421324171469	42.80544102337103	0.03887056778595066	1.076781218437233	1.6602646299120603	0.07855306276206331	0.42312136140181966	1.7829249907319826	0.9783547367548425	0.283824820699686	0.1466517227703171	0.13410888148560157	0.4354145750443942	0.5192875888877441	1.484134125381725	1.2121169430111622	0.27284062360042666	0.6792631989226258	1.3249884121973967	1.026656696886664	0.3638669492128888	0.14576542379988267	0.15335289176633882	0.3370147352208901	0.17762821274625615	0.7147032958106604	0.2852967041893405	1.0837426509246686	0.8378190624214282	6.731778567100924E-4	3.8594523528802095E-4	5.080354773664566E-4	0.6769637385720791	0.11708930059174179	-10625.81272798626	-176.11750423849838	-97.09177118839123
3989000	-10915.73890593726	-284.4255532039834	-10631.313352733276	88.52109528679401	708.3808477695246	51.05151170449912	0.03732492503545056	1.076781218437233	1.3895574480118449	0.17002586783902368	0.5332771576850608	1.7829249907319826	1.0474333172948564	0.31197187205843746	0.14547338033515644	0.13410888148560157	0.4084458661208034	0.3563502489232197	1.016130562703212	1.4200133146323999	0.27284062360042666	0.6792631989226258	1.4284091126144707	1.1833431875268654	0.39206308482574015	0.1364053631253613	0.15335289176633882	0.31817866028256014	0.2512053639468248	0.7058521823225203	0.2941478176774805	1.0703212363999297	0.8638117622848576	5.998820280191343E-4	3.90702810610381E-4	4.300268016439442E-4	0.7446014764143276	0.17500808789299688	-10631.313352733276	-176.11750423849838	-102.0664227512293
3990000	-10902.619033332045	-277.0429284436862	-10625.576104888358	55.001119467539326	499.8145707023687	39.209697879854765	0.05205986906173203	0.7622737564080315	1.7040649100410463	0.17002586783902368	0.5332771576850608	1.7829249907319826	1.0474333172948564	0.3079708743726694	0.14712824509904593	0.13410888148560157	0.410791999042682	0.43034813464699495	1.0860191089974578	1.792543504124339	0.27284062360042666	0.30673300943068676	1.2190405399186846	1.3228232139284057	0.38682958552946956	0.1364053631253613	0.15335289176633882	0.32341215957883074	0.2733109219591874	0.7573454171632955	0.24265458283670524	1.1484031693616774	0.7125937036748533	8.628981114448686E-4	5.56069869588158E-4	6.242403275155067E-4	0.7063187258787658	0.08290584523743998	-10625.576104888358	-176.11750423849838	-93.99358168080052
3991000	-10904.299788205664	-276.83338937115514	-10627.46639883451	50.77889546869071	499.93346539068824	39.143290967625255	0.047687567136905085	0.7622737564080315	1.7040649100410463	0.17002586783902368	0.5765602715264283	1.739641876890615	1.0474333172948564	0.3027706601808515	0.14795975057948527	0.13847759019698017	0.410791999042682	0.3327055332130935	1.0860191089974578	1.792543504124339	0.27284062360042666	0.30673300943068676	1.2190405399186846	1.3228232139284057	0.38682958552946956	0.1410712168120427	0.13850968826223414	0.33358950939625404	0.35520117603610635	0.7315361912358941	0.2684638087641067	1.1092672662689824	0.7883865927997401	7.708988276539879E-4	5.717160531026529E-4	5.656905334424068E-4	0.772637235937222	0.04976234349153334	-10627.46639883451	-176.11750423849838	-93.83155562281043
3992000	-10900.511015259295	-278.95581593084086	-10621.555199328453	53.491579158056865	565.6750845596875	44.75442463997247	0.04367273146578836	0.9683654092771277	1.7040649100410463	0.17002586783902368	0.5765602715264283	1.5335502240215189	1.0474333172948564	0.30593557856259307	0.14795975057948527	0.13847759019698017	0.40762708066094044	0.5320432944411642	1.0736457834883657	1.4647736968746574	0.2852139491095187	0.6345028166803682	1.2190405399186846	1.3228232139284057	0.37927982678764094	0.1410712168120427	0.14605944700406276	0.33358950939625404	0.23807793490897003	0.7305927101037546	0.26940728989624624	1.1078366156070425	0.7911572749209638	7.064735154507723E-4	5.322260195127352E-4	5.192020356281359E-4	0.7839943038035292	0.10029385164654653	-10621.555199328453	-176.11750423849838	-96.71829747282764
3993000	-10909.324206888634	-281.71967543185457	-10627.60453145678	58.8101664803118	623.8413678810509	48.93634283519015	0.03446935834493844	0.9043209843211204	1.7040649100410463	0.17002586783902368	0.5765602715264283	1.5975946489775261	1.0474333172948564	0.2998114747155294	0.15408385442654893	0.13847759019698017	0.40762708066094044	0.5273647260506825	1.0736457834883657	1.6773556525717634	0.3612841073718486	0.6345028166803682	1.2190405399186846	1.0341710999689702	0.37927982678764094	0.1410712168120427	0.1431576877265276	0.3364912686737892	0.3927352847769188	0.7738791964606203	0.22612080353938055	1.1734742189993626	0.6640396360471595	6.184139706214249E-4	4.2698727344704765E-4	4.634276599683543E-4	0.7279838575211762	0.06362928543963908	-10627.60453145678	-176.11750423849838	-98.9601554706395
3994000	-10902.900560353144	-280.5592820401372	-10622.341278313006	67.58821770051003	611.3156381626625	47.06557215240716	0.03929984899463861	0.9043209843211204	1.7040649100410463	0.17002586783902368	0.5765602715264283	1.5975946489775261	1.0474333172948564	0.2998114747155294	0.1444218299337084	0.13847759019698017	0.417289105153781	0.47648133215041605	1.0736457834883657	1.7148468550835927	0.26027966807125846	0.6345028166803682	1.2825537767074453	1.0341710999689702	0.37015896260926867	0.15388593539435877	0.1431576877265276	0.33279741426984544	0.22684296567743467	0.7596914907834094	0.24030850921659153	1.1519606456727984	0.7057040860525241	6.436605460437131E-4	3.997210918686025E-4	4.750963403305441E-4	0.6691071516210161	0.01058218170597605	-10622.341278313006	-176.11750423849838	-98.46490812512175
3995000	-10898.875719891243	-275.61663163152787	-10623.259088259714	50.421681594103376	469.53785991332404	38.06550608625199	0.05551630315303098	0.8392176459193861	1.7040649100410463	0.17002586783902368	0.5765602715264283	1.5975946489775261	1.1125366556965908	0.2886302742794944	0.1444218299337084	0.1463115618089576	0.42063633397783856	0.39445550655774647	1.2658278653124517	1.5226647732595067	0.33831624899913476	0.6657821677221715	1.204517195779569	1.002891748927167	0.37015896260926867	0.15414929126957388	0.12829435440472453	0.3473973917164334	0.22992445540959305	0.721642978710934	0.27835702128906703	1.0942656615040287	0.8174395819169831	7.442842219308631E-4	3.51503542703872E-4	5.900953591779653E-4	0.5072177927839071	0.08782838585238886	-10623.259088259714	-176.11750423849838	-92.56181284257455
3996000	-10899.841160235146	-279.0772476544385	-10620.763912580707	73.15578349390782	553.8518592128207	39.10999655512621	0.04141220096299456	1.0412294584567	1.7040649100410463	0.17002586783902368	0.3796532427577157	1.7497490644785687	0.955277456426947	0.2886302742794944	0.15277753294316132	0.13795585879950467	0.42063633397783856	0.39445550655774647	1.0730376554341226	1.7154549831378358	0.3362058677356251	0.6657821677221715	1.2066275770430788	1.002891748927167	0.34258379689707164	0.15414929126957388	0.15784718239621418	0.3454197294371408	0.22992445540959305	0.7315547104479125	0.2684452895520883	1.1092953479359393	0.7883322081937415	7.014486733945254E-4	3.7309420129689406E-4	5.496863668045526E-4	0.5515701049749769	0.023109752534378882	-10620.763912580707	-176.11750423849838	-96.17235834076428
3997000	-10900.372923233324	-278.3408195629583	-10622.032103670366	70.23187389731228	541.5314995788311	41.53165478056516	0.037835196118039795	1.2116073860960674	1.5806131488258837	0.17002586783902368	0.569367962532946	1.5131081782791336	0.955277456426947	0.2886302742794944	0.15277753294316132	0.14103390545095248	0.4175582873263908	0.4777517243892405	1.0730376554341226	1.7154549831378358	0.3362058677356251	0.6657821677221715	1.2066275770430788	1.002891748927167	0.34258379689707164	0.15414929126957388	0.15784718239621418	0.3454197294371408	0.21504707976028684	0.7279521383423917	0.2720478616576092	1.103832576088279	0.7989117330863599	6.734679314766259E-4	3.1889207795408046E-4	5.563853398706739E-4	0.49636474343954745	0.08222477083288737	-10622.032103670366	-176.11750423849838	-95.80280688349735
3998000	-10908.849346999767	-279.8790594031721	-10628.970287596594	77.33856905835088	594.6860445626323	43.391420157272144	0.035243535707368594	1.2116073860960674	1.5806131488258837	0.17002586783902368	0.569367962532946	1.5131081782791336	0.955277456426947	0.2870310453872108	0.14417584736354652	0.14103390545095248	0.42775920179828913	0.3904807246034812	0.9636923565711704	1.7154549831378358	0.3362058677356251	0.6657821677221715	1.2066275770430788	1.1122370477901191	0.3567941977684451	0.15414929126957388	0.1436367815248407	0.3454197294371408	0.21504707976028684	0.7415028602564977	0.25849713974350297	1.1243802570283523	0.7591178870218943	5.466549813991139E-4	2.768177447377943E-4	4.72058166477504E-4	0.5436876486049719	0.07734726863240297	-10628.970287596594	-176.11750423849838	-97.9047213129821
3999000	-10903.390382624799	-280.4959119201052	-10622.894470704694	75.92296391637728	601.1246150262792	44.92360769449161	0.05019269377968143	1.2116073860960674	1.5806131488258837	0.17002586783902368	0.569367962532946	1.5131081782791336	0.955277456426947	0.2808877971281039	0.15031909562265341	0.13759072974247394	0.43120237750676765	0.41694714385076515	1.1279419447858254	1.7154549831378358	0.3362058677356251	0.29909574954111184	1.2066275770430788	1.3146738777565237	0.3567941977684451	0.15414929126957388	0.1436367815248407	0.3454197294371408	0.17094198907651303	0.719603496277799	0.28039650372220143	1.0911730857294997	0.8234288458476999	5.386385321812159E-4	2.520669222257952E-4	4.766386208181478E-4	0.504499127852395	0.1316083227607598	-10622.894470704694	-176.11750423849838	-98.9854372430689
4000000	-10903.902392782438	-278.2090521189813	-10625.693340663456	76.85183850811009	551.0262295064367	42.825115090732886	0.038395306613849385	0.8671016614688865	1.9251188734530646	0.1767315606575293	0.6210065361429578	1.4547639118506162	0.955277456426947	0.27665659721106317	0.15095425734064147	0.14118676794152663	0.43120237750676765	0.41694714385076515	1.1279419447858254	1.7154549831378358	0.23567429236402954	0.29909574954111184	1.5052577765039954	1.116575253667203	0.3567941977684451	0.13747076633752617	0.1603153064568884	0.3454197294371408	0.17436291480767405	0.721733370505504	0.2782666294944963	1.094402727393669	0.8171741320626182	6.388357463411002E-4	3.221305004750173E-4	5.359956151245565E-4	0.5340442739074486	0.07848391126186875	-10625.693340663456	-176.11750423849838	-96.1326821946619
4001000	-10902.169576390852	-279.2271045407132	-10622.94247185014	84.00350202443812	581.8013772440511	43.895008725748944	0.04778360193622718	0.8671016614688865	1.9269463417562633	0.1767315606575293	0.6191790678397592	1.4547639118506162	0.955277456426947	0.28239430625530393	0.14978123602072962	0.14358896381286854	0.42423549391109683	0.3321988990657741	1.1059914942550446	1.755121508341567	0.23567429236402954	0.29909574954111184	1.5052577765039954	1.0988591789942526	0.35232673945359505	0.13572542446269115	0.14938928023654294	0.36255855584717134	0.17436291480767405	0.7422808149948128	0.2577191850051874	1.1255599112084058	0.7568332994332859	5.546612974617288E-4	2.769840260446508E-4	4.937853236459912E-4	0.49813367916838647	-0.024900329659720666	-10622.94247185014	-176.11750423849838	-97.74523875977168
4002000	-10909.567370805004	-277.59742605328427	-10631.96994475172	86.93462122512787	531.1953357267126	41.6640931804641	0.04531114136287437	1.146964774540455	1.6470832286846948	0.1767315606575293	0.6191790678397592	1.4547639118506162	0.955277456426947	0.2784342077691176	0.1467449658012528	0.14434422211335413	0.43047660431627444	0.560025791291974	1.1048100966226488	1.5677762921696514	0.23567429236402954	0.29909574954111184	1.692602992675911	1.1000405766266483	0.35232673945359505	0.12890977343499463	0.15620493126423945	0.36255855584717134	0.17436291480767405	0.7208784437727697	0.27912155622723067	1.0931063564812766	0.8196847601320654	6.095867994484668E-4	2.987674589659548E-4	5.228481521527937E-4	0.4965689841477817	0.16939768590975396	-10631.96994475172	-176.11750423849838	-95.2357205506633
4003000	-10913.18486565296	-279.8613625173689	-10633.32350313559	88.24314955565671	547.1370509058473	43.79945534068883	0.06268331557765126	1.146964774540455	1.65463317911062	0.1767315606575293	0.6116291174138341	1.6306851476583744	0.7793562206191887	0.2784342077691176	0.13420620204552192	0.14676157344405374	0.4405980167413057	0.5799859417812245	1.1048100966226488	1.8577310766125081	0.23567429236402954	0.29909574954111184	1.4026482082330543	1.1000405766266483	0.35232673945359505	0.1348863125666666	0.15345510608258303	0.35933184189715583	0.17908104063980113	0.70515224114781	0.29484775885219017	1.0692598783390137	0.8658672506593613	5.940734521628341E-4	2.848233951233576E-4	5.624411242624566E-4	0.44500821209584723	0.07956453906130494	-10633.32350313559	-176.11750423849838	-97.99854364401773
4004000	-10895.684337244234	-274.9674475153903	-10620.716889728845	67.73369959870806	471.1092140187095	40.78098317617947	0.054391934560330174	1.1808012749937329	1.65463317911062	0.1428950602042515	0.6116291174138341	1.5775212827881546	0.8325200854894084	0.2784342077691176	0.14130180950763604	0.14676157344405374	0.4335024092791916	0.4614051426376551	1.1076851019895553	1.7439903451459726	0.23567429236402954	0.6063699870750828	1.2062396967987123	1.1000405766266483	0.354273780492353	0.1348863125666666	0.15150806504382514	0.35933184189715583	0.21208935958930486	0.7448499713583995	0.25515002864160086	1.1294556597580963	0.749288563920584	6.799995399103095E-4	2.67529621688322E-4	6.176313238193957E-4	0.42615874211474825	-0.12588679395671937	-10620.716889728845	-176.11750423849838	-92.5899476907012
4005000	-10906.44888740073	-276.38429428022187	-10630.064593120507	74.59462105934698	505.6872590329261	42.83921673852948	0.04031596618948353	1.1808012749937329	1.7580648313970266	0.1428950602042515	0.5081974651274275	1.5775212827881546	0.8325200854894084	0.2784342077691176	0.14130180950763604	0.14676157344405374	0.4335024092791916	0.42547004093947594	1.3852599065376974	1.4664155405978305	0.2848934395650983	0.557150839874014	1.2062396967987123	1.1000405766266483	0.354273780492353	0.131266219840734	0.15512815776975775	0.35933184189715583	0.21208935958930486	0.6956210384204852	0.304378961579515	1.0548072082999098	0.8938571405371505	6.435583323405922E-4	2.549817047010594E-4	6.136963437096831E-4	0.41581370564494047	0.019170744583677582	-10630.064593120507	-176.11750423849838	-94.24044765555725
4006000	-10897.66705965821	-278.901321616669	-10618.76573804154	84.78750167774163	560.634959386003	47.1340506179117	0.03369962120773482	0.9392606563983806	1.658310597084498	0.1428950602042515	0.607951699439956	1.5775212827881546	1.0740607040847605	0.28898903884445043	0.14130180950763604	0.14676157344405374	0.42294757820385875	0.45719391079248606	1.3852599065376974	1.4664155405978305	0.2848934395650983	0.557150839874014	1.2062396967987123	1.1000405766266483	0.3812075510032345	0.131266219840734	0.1431739435337164	0.3443522856223157	0.23209016346896202	0.7197170161006545	0.2802829838993457	1.0913452218795288	0.8230954768667246	5.118878939916489E-4	2.0784470948095264E-4	4.8230827684016145E-4	0.42766828396318746	0.011333650536366032	-10618.76573804154	-176.11750423849838	-96.86936544883386
4007000	-10890.433075670107	-278.07047473507237	-10612.362600935036	80.02724756380196	535.0846027587668	43.374727248469306	0.05681602499732392	0.9077661456615688	1.5978090028305976	0.1428950602042515	0.5146782209078714	1.638022877042055	1.198828693353657	0.2826172707418153	0.14675200684478057	0.1413113761069092	0.4293193463064939	0.4324814742290849	1.3852599065376974	1.6425392985787932	0.2848934395650983	0.38102708189305123	1.2062396967987123	1.1000405766266483	0.36926935304913233	0.14320441779483617	0.1431739435337164	0.3443522856223157	0.19372819693633334	0.7114330300195222	0.28856696998047804	1.078783772830093	0.8474227170685614	5.911213413856303E-4	2.9135325396878394E-4	5.564506168851806E-4	0.4767077365465713	-0.019483535717995746	-10612.362600935036	-176.11750423849838	-96.36392801069448
4008000	-10900.33049378731	-275.6713999825909	-10624.65909380472	67.78715994393092	480.8496155425425	41.050081100469335	0.04114960166810374	0.9077661456615688	1.5978090028305976	0.1428950602042515	0.5146782209078714	1.638022877042055	1.198828693353657	0.2826172707418153	0.14947160792494596	0.1385917750267438	0.4293193463064939	0.4324814742290849	1.3852599065376974	1.6425392985787932	0.2848934395650983	0.38102708189305123	1.2062396967987123	1.1000405766266483	0.36926935304913233	0.14320441779483617	0.1431739435337164	0.3443522856223157	0.24700882928082435	0.7056950436903384	0.2943049563096618	1.0700829587275	0.8642732248238604	6.378262835396007E-4	2.655607643855373E-4	6.376888980591757E-4	0.4192044387441953	0.26398796497780425	-10624.65909380472	-176.11750423849838	-93.16921387561442
4009000	-10905.810228113627	-276.5525403205089	-10629.257687793119	71.10172849324283	509.84007433278475	44.943999250621964	0.05503300205008195	0.9077661456615688	1.5978090028305976	0.1428950602042515	0.5146782209078714	1.638022877042055	1.198828693353657	0.2826172707418153	0.14947160792494596	0.1385917750267438	0.4293193463064939	0.5048318332523475	1.3797071286101852	1.6425392985787932	0.2848934395650983	0.38657985982056337	1.2062396967987123	1.1000405766266483	0.3602516680892071	0.14814384686021312	0.15219162849364162	0.3394128565569387	0.24700882928082435	0.7426140865493158	0.2573859134506843	1.1260652686064645	0.755854594606958	5.366412619208256E-4	3.09723147324857E-4	5.099774871179135E-4	0.546032363549509	0.17148829953460384	-10629.257687793119	-176.11750423849838	-94.75394129376426
4010000	-10894.013084905213	-274.0722818541197	-10619.940803051093	62.509406859136085	446.74925086796793	41.51434292481518	0.04065660783878782	0.9077661456615688	1.5978090028305976	0.1428950602042515	0.5146782209078714	1.8505611687708345	0.9862904016248775	0.28821233610228086	0.14947160792494596	0.1385917750267438	0.4237242809460283	0.41737452774257744	1.6278724793773052	1.3943739478116732	0.3313177147716553	0.38657985982056337	1.2062396967987123	1.0536163014200914	0.36112132968723704	0.14814384686021312	0.15132196689561167	0.3394128565569387	0.1505331323778815	0.7556136187955914	0.2443863812044089	1.1457771513135113	0.717679404502892	6.644029148639702E-4	3.200244831976383E-4	6.795970554889695E-4	0.4267837432612023	0.06134007574384241	-10619.940803051093	-176.11750423849838	-91.82296883481136
4011000	-10897.111146896248	-271.15286423215423	-10625.958282664094	48.598902497088694	333.11262642661563	31.770990334704376	0.06504366259277669	0.9077661456615688	1.7368545014682253	0.1428950602042515	0.5146782209078714	1.7115156701332068	0.9862904016248775	0.28821233610228086	0.14825375627865445	0.13980962667303531	0.4237242809460283	0.5714003432811685	1.5886199365009228	1.3943739478116732	0.3313177147716553	0.38657985982056337	1.4786432879316005	0.8204652531635858	0.36112132968723704	0.14814384686021312	0.15132196689561167	0.3394128565569387	0.39139909163469366	0.7243865120877393	0.27561348791226115	1.0984258272009095	0.8093827606227842	9.048526402350921E-4	6.310750884077293E-4	8.587498357571427E-4	0.6174784312233179	-0.07922170912965357	-10625.958282664094	-176.11750423849838	-84.51888483391001
